session,ts_ms,action,gross_bps,net_bps,mid,spread_bps,pred_raw,calibrated,exec_ready
20260818-212451,1787088459649,BUY,0.0,-4.6658,64593.95,0.015481,0.01849200358587788,0.06913311378290628,False
20260818-212451,1787088459751,BUY,0.0,-4.6658,64593.95,0.015481,0.017734915347925678,0.06913311378290628,False
20260818-212451,1787088459853,BUY,0.0,-4.6658,64593.95,0.015481,0.034516275013106223,0.06913311378290628,False
20260818-212451,1787088459955,BUY,0.0,-4.6658,64593.95,0.015481,0.02924178535522029,0.06913311378290628,False
20260818-212451,1787088460057,BUY,0.0,-4.6658,64593.95,0.015481,0.03168323436919521,0.06913311378290628,False
20260818-212451,1787088460159,BUY,0.0,-4.6658,64593.95,0.015481,0.02422431740942499,0.06913311378290628,False
20260818-212451,1787088460261,BUY,0.0,-4.6658,64593.95,0.015481,0.029080487974875946,0.06913311378290628,False
20260818-212451,1787088460363,BUY,0.0,-4.6658,64593.95,0.015481,0.024192219554714484,0.06913311378290628,False
20260818-212451,1787088460465,BUY,0.0,-4.6658,64593.95,0.015481,0.0227484324601967,0.06913311378290628,False
20260818-212451,1787088460567,BUY,0.0,-4.6658,64593.95,0.015481,0.020643396349140475,0.06913311378290628,False
20260818-212451,1787088460669,BUY,0.0,-4.6658,64593.95,0.015481,0.014324363545368174,0.06913311378290628,False
20260818-212451,1787088460771,BUY,0.0,-4.6658,64593.95,0.015481,0.011203568772425787,0.06913311378290628,False
20260818-212451,1787088460873,BUY,0.0,-4.6658,64593.95,0.015481,0.027322634991385264,0.06913311378290628,False
20260818-212451,1787088460975,BUY,0.0,-4.6658,64593.95,0.015481,0.022691626691272837,0.06913311378290628,False
20260818-212451,1787088461077,BUY,0.0,-4.6658,64593.95,0.015481,0.028754985982566372,0.06913311378290628,False
20260818-212451,1787088461179,BUY,0.0,-4.6658,64593.95,0.015481,0.015147142622388476,0.06913311378290628,False
20260818-212451,1787088461064,BUY,0.0,-4.6658,64593.95,0.015481,0.019926094681784468,0.06913311378290628,False
20260818-212451,1787088461281,BUY,0.0,-4.6658,64593.95,0.015481,0.011704002583607764,0.06913311378290628,False
20260818-212451,1787088461383,BUY,0.0,-4.6658,64593.95,0.015481,0.01812321268046918,0.06913311378290628,False
20260818-212451,1787088461485,BUY,0.0,-4.6658,64593.95,0.015481,0.02282690373856261,0.06913311378290628,False
20260818-212451,1787088461587,BUY,0.0,-4.6658,64593.95,0.015481,0.0423038206440432,0.06913311378290628,False
20260818-212451,1787088461689,BUY,0.0,-4.6658,64593.95,0.015481,0.022603117762683977,0.06913311378290628,False
20260818-212451,1787088461791,BUY,0.0,-4.6658,64593.95,0.015481,0.027613899040123957,0.06913311378290628,False
20260818-212451,1787088461893,BUY,0.0,-4.6658,64593.95,0.015481,0.020304723815824044,0.06913311378290628,False
20260818-212451,1787088461995,BUY,0.0,-4.6658,64593.95,0.015481,0.018323375707019307,0.06913311378290628,False
20260818-212451,1787088462097,BUY,0.0,-4.6658,64593.95,0.015481,0.029760081802400917,0.06913311378290628,False
20260818-212451,1787088462199,BUY,0.0,-4.6658,64593.95,0.015481,0.023923524064919488,0.06913311378290628,False
20260818-212451,1787088462301,BUY,0.0,-4.6658,64593.95,0.015481,0.025508862323733755,0.06913311378290628,False
20260818-212451,1787088462403,BUY,0.0,-4.6658,64593.95,0.015481,0.01458316863521325,0.06913311378290628,False
20260818-212451,1787088462505,BUY,0.0,-4.6658,64593.95,0.015481,0.01460787880180997,0.06913311378290628,False
20260818-212451,1787088462607,BUY,0.0,-4.6658,64593.95,0.015481,0.014526335599287177,0.06913311378290628,False
20260818-212451,1787088462709,BUY,0.0,-4.6658,64593.95,0.015481,0.011871517957953215,0.06913311378290628,False
20260818-212451,1787088462811,BUY,0.0,-4.6658,64593.95,0.015481,0.008009987461442353,0.06913311378290628,False
20260818-212451,1787088462913,BUY,0.0,-4.6658,64593.95,0.015481,0.0025277016229381943,0.06913311378290628,False
20260818-212451,1787088463015,BUY,0.0,-4.6658,64593.95,0.015481,0.07113582583518652,0.06913311378290628,False
20260818-212451,1787088463117,BUY,0.0,-4.6658,64593.95,0.015481,0.046793309392031024,0.06913311378290628,False
20260818-212451,1787088463219,BUY,0.0,-4.6658,64593.95,0.015481,0.06492188758324957,0.06913311378290628,False
20260818-212451,1787088463321,BUY,0.0,-4.6658,64593.95,0.015481,0.06507608300566792,0.06913311378290628,False
20260818-212451,1787088463423,BUY,0.0,-4.6658,64593.95,0.015481,0.05014675495809284,0.06913311378290628,False
20260818-212451,1787088463331,BUY,0.0,-4.6658,64593.95,0.015481,0.05048307994044621,0.06913311378290628,False
20260818-212451,1787088463525,BUY,0.0,-4.6658,64593.95,0.015481,0.04049541416873709,0.06913311378290628,False
20260818-212451,1787088463627,BUY,0.0,-4.6658,64593.95,0.015481,0.05637566524798682,0.06913311378290628,False
20260818-212451,1787088463729,BUY,0.0,-4.6658,64593.95,0.015481,0.026612406733934252,0.06913311378290628,False
20260818-212451,1787088463831,BUY,0.0,-4.6658,64593.95,0.015481,0.03392668446898278,0.06913311378290628,False
20260818-212451,1787088463706,BUY,0.0,-4.6658,64593.95,0.015481,0.01585680196741651,0.06913311378290628,False
20260818-212451,1787088463933,BUY,0.0,-4.6658,64593.95,0.015481,-0.0013506901147953554,0.06913311378290628,False
20260818-212451,1787088464035,BUY,0.0,-4.6658,64593.95,0.015481,0.006081018271600791,0.06913311378290628,False
20260818-212451,1787088464137,BUY,0.0,-4.6658,64593.95,0.015481,-0.005818245280319073,0.06913311378290628,False
20260818-212451,1787088464239,BUY,0.0,-4.6658,64593.95,0.015481,-0.004510918573868872,0.06913311378290628,False
20260818-212451,1787088464341,BUY,0.0,-4.6658,64593.95,0.015481,-0.01051755200732643,0.06913311378290628,False
20260818-212451,1787088464443,BUY,0.0,-4.6658,64593.95,0.015481,-0.007806344950654243,0.06913311378290628,False
20260818-212451,1787088464545,BUY,0.0,-4.6658,64593.95,0.015481,0.0063140083927563095,0.06913311378290628,False
20260818-212451,1787088464460,BUY,0.0,-4.6658,64593.95,0.015481,-0.0039487255603788685,0.06913311378290628,False
20260818-212451,1787088464647,BUY,0.0,-4.6658,64593.95,0.015481,-0.008013232071625909,0.06913311378290628,False
20260818-212451,1787088464749,BUY,0.0,-4.6658,64593.95,0.015481,-0.0033041234142945908,0.06913311378290628,False
20260818-212451,1787088464851,BUY,0.0,-4.6658,64593.95,0.015481,-0.0020323696460622653,0.06913311378290628,False
20260818-212451,1787088464953,BUY,0.0,-4.6658,64593.95,0.015481,-0.0041900415144835446,0.06913311378290628,False
20260818-212451,1787088465055,BUY,0.0,-4.6658,64593.95,0.015481,-0.0038382510646583212,0.06913311378290628,False
20260818-212451,1787088465157,BUY,0.0,-4.6658,64593.95,0.015481,0.0034945837153936288,0.06913311378290628,False
20260818-212451,1787088465259,BUY,0.0,-4.6658,64593.95,0.015481,-0.001923734437948299,0.06913311378290628,False
20260818-212451,1787088465361,BUY,0.0,-4.6658,64593.95,0.015481,-0.0017068901574955886,0.06913311378290628,False
20260818-212451,1787088465463,BUY,0.0,-4.6658,64593.95,0.015481,0.008680807312984873,0.06913311378290628,False
20260818-212451,1787088465565,BUY,0.0,-4.6658,64593.95,0.015481,0.000240637753424644,0.06913311378290628,False
20260818-212451,1787088465667,BUY,0.0,-4.6658,64593.95,0.015481,0.005388799784575682,0.06913311378290628,False
20260818-212451,1787088465769,BUY,0.0,-4.6658,64593.95,0.015481,-0.006758354318824766,0.06913311378290628,False
20260818-212451,1787088465871,BUY,0.0,-4.6658,64593.95,0.015481,0.010440796373819033,0.06913311378290628,False
20260818-212451,1787088465973,BUY,0.0,-4.6658,64593.95,0.015481,-0.0036731985494827535,0.06913311378290628,False
20260818-212451,1787088466075,BUY,0.0,-4.6658,64593.95,0.015481,-0.0051551999024308515,0.06913311378290628,False
20260818-212451,1787088466177,BUY,0.0,-4.6658,64593.95,0.015481,-0.0006144671802703061,0.06913311378290628,False
20260818-212451,1787088466063,BUY,0.0,-4.6658,64593.95,0.015481,-0.0013122198480234881,0.06913311378290628,False
20260818-212451,1787088466279,BUY,0.0,-4.6658,64593.95,0.015481,-0.0073507758483910834,0.06913311378290628,False
20260818-212451,1787088466381,BUY,0.0,-4.6658,64593.95,0.015481,-0.00020603233968791157,0.06913311378290628,False
20260818-212451,1787088466483,BUY,0.0,-4.6658,64593.95,0.015481,-0.012015139685942172,0.06913311378290628,False
20260818-212451,1787088466585,BUY,0.0,-4.6658,64593.95,0.015481,0.005341664040397098,0.06913311378290628,False
20260818-212451,1787088466687,BUY,0.0,-4.6658,64593.95,0.015481,-0.014886063532710936,0.06913311378290628,False
20260818-212451,1787088466789,BUY,0.0,-4.6658,64593.95,0.015481,-0.016450256160207732,0.06913311378290628,False
20260818-212451,1787088466891,BUY,0.0,-4.6658,64593.95,0.015481,0.012787729913192825,0.06913311378290628,False
20260818-212451,1787088466993,BUY,0.0,-4.6658,64593.95,0.015481,-0.01782057327170744,0.06913311378290628,False
20260818-212451,1787088467095,BUY,0.0,-4.6658,64593.95,0.015481,-0.009100065710481553,0.06913311378290628,False
20260818-212451,1787088467197,BUY,0.0,-4.6658,64593.95,0.015481,-0.008374383353633746,0.06913311378290628,False
20260818-212451,1787088467299,BUY,0.0,-4.6658,64593.95,0.015481,-0.008097262137188144,0.06913311378290628,False
20260818-212451,1787088467401,BUY,0.0,-4.6658,64593.95,0.015481,-0.019035478948533746,0.06913311378290628,False
20260818-212451,1787088467503,BUY,0.0,-4.6658,64593.95,0.015481,-0.009410227128989729,0.06913311378290628,False
20260818-212451,1787088467605,BUY,0.0,-4.6658,64593.95,0.015481,-0.007055168124680378,0.06913311378290628,False
20260818-212451,1787088467707,BUY,0.0,-4.6658,64593.95,0.015481,-0.013059635148143456,0.06913311378290628,False
20260818-212451,1787088467606,BUY,0.0,-4.6658,64593.95,0.015481,-0.006853067799739432,0.06913311378290628,False
20260818-212451,1787088467809,BUY,0.0,-4.6658,64593.95,0.015481,0.0018907488522782179,0.06913311378290628,False
20260818-212451,1787088467911,BUY,0.0,-4.6658,64593.95,0.015481,9.288160195786155e-05,0.06913311378290628,False
20260818-212451,1787088468013,BUY,0.0,-4.6658,64593.95,0.015481,0.009188545783482938,0.06913311378290628,False
20260818-212451,1787088468018,BUY,0.0,-4.6658,64593.95,0.015481,-0.006912001017249592,0.06913311378290628,False
20260818-212451,1787088468115,BUY,0.0,-4.6658,64593.95,0.015481,-0.0021682328756948976,0.06913311378290628,False
20260818-212451,1787088468217,BUY,0.0,-4.6658,64593.95,0.015481,-0.01168240813395649,0.06913311378290628,False
20260818-212451,1787088468073,BUY,0.0,-4.6658,64593.95,0.015481,-0.004907150148027173,0.06913311378290628,False
20260818-212451,1787088468319,BUY,0.0,-4.6658,64593.95,0.015481,-0.021121556501706384,0.06913311378290628,False
20260818-212451,1787088468421,BUY,0.0,-4.6658,64593.95,0.015481,0.002740594800827445,0.06913311378290628,False
20260818-212451,1787088468523,BUY,0.0,-4.6658,64593.95,0.015481,-0.007141668945316232,0.06913311378290628,False
20260818-212451,1787088468625,BUY,0.0,-4.6658,64593.95,0.015481,-0.016620454496748926,0.06913311378290628,False
20260818-212451,1787088468727,BUY,0.0,-4.6658,64593.95,0.015481,0.014203719012903349,0.06913311378290628,False
20260818-212451,1787088468829,BUY,0.0,-4.6658,64593.95,0.015481,0.005047410059327656,0.06913311378290628,False
20260818-212451,1787088468931,BUY,0.0,-4.6658,64593.95,0.015481,-0.007073156945549025,0.06913311378290628,False
20260818-212451,1787088469033,BUY,0.0,-4.6658,64593.95,0.015481,0.00038801845661440293,0.06913311378290628,False
20260818-212451,1787088469135,BUY,0.0,-4.6658,64593.95,0.015481,-0.012322023970565699,0.06913311378290628,False
20260818-212451,1787088469237,BUY,0.0,-4.6658,64593.95,0.015481,-0.006509556852537818,0.06913311378290628,False
20260818-212451,1787088469339,BUY,0.0,-4.6658,64593.95,0.015481,0.021414597740092467,0.06913311378290628,False
20260818-212451,1787088469441,BUY,0.0,-4.6658,64593.95,0.015481,0.0049755633688750855,0.06913311378290628,False
20260818-212451,1787088469543,BUY,0.0,-4.6658,64593.95,0.015481,-0.007426841837115894,0.06913311378290628,False
20260818-212451,1787088469645,BUY,0.0,-4.6658,64593.95,0.015481,0.003478540599789526,0.06913311378290628,False
20260818-212451,1787088469747,BUY,0.0,-4.6658,64593.95,0.015481,-0.0018191644769503523,0.06913311378290628,False
20260818-212451,1787088469849,BUY,0.0,-4.6658,64593.95,0.015481,0.004511593473442155,0.06913311378290628,False
20260818-212451,1787088469951,BUY,0.0,-4.6658,64593.95,0.015481,0.010104941184177763,0.06913311378290628,False
20260818-212451,1787088470053,BUY,0.0,-4.6658,64593.95,0.015481,-0.0018165769268602971,0.06913311378290628,False
20260818-212451,1787088469951,BUY,0.0,-4.6658,64593.95,0.015481,-0.010162989693551144,0.06913311378290628,False
20260818-212451,1787088470155,BUY,0.0,-4.6658,64593.95,0.015481,-0.007363053346349735,0.06913311378290628,False
20260818-212451,1787088470257,BUY,0.0,-4.6658,64593.95,0.015481,6.22121665855846e-05,0.06913311378290628,False
20260818-212451,1787088470359,BUY,0.0,-4.6658,64593.95,0.015481,-0.003945006952384894,0.06913311378290628,False
20260818-212451,1787088470461,BUY,0.0,-4.6658,64593.95,0.015481,-0.004388001413480502,0.06913311378290628,False
20260818-212451,1787088470563,BUY,0.0,-4.6658,64593.95,0.015481,0.002509057848831875,0.06913311378290628,False
20260818-212451,1787088470665,BUY,0.0,-4.6658,64593.95,0.015481,-0.013226453562436735,0.06913311378290628,False
20260818-212451,1787088470522,BUY,0.0,-4.6658,64593.95,0.015481,-0.00844355214101103,0.06913311378290628,False
20260818-212451,1787088470767,BUY,0.0,-4.6658,64593.95,0.015481,0.01793715142847163,0.06913311378290628,False
20260818-212451,1787088470869,BUY,0.0,-4.6658,64593.95,0.015481,0.0010370669904384289,0.06913311378290628,False
20260818-212451,1787088470971,BUY,0.0,-4.6658,64593.95,0.015481,-0.012458244901059456,0.06913311378290628,False
20260818-212451,1787088471073,BUY,0.0,-4.6658,64593.95,0.015481,-0.007193458318514118,0.06913311378290628,False
20260818-212451,1787088471062,BUY,0.0,-4.6658,64593.95,0.015481,-0.0069452603164526505,0.06913311378290628,False
20260818-212451,1787088471175,BUY,0.0,-4.6658,64593.95,0.015481,0.0008402258265104989,0.06913311378290628,False
20260818-212451,1787088471078,BUY,0.0,-4.6658,64593.95,0.015481,-0.007097669996052547,0.06913311378290628,False
20260818-212752,1787088473317,BUY,0.0,-4.6658,64593.95,0.015481,0.3083551720541741,0.08549923706792925,False
20260818-212752,1787088473419,BUY,0.0,-4.6658,64593.95,0.015481,0.3271594572237681,0.08549923706792925,False
20260818-212752,1787088473521,BUY,0.0,-4.6658,64593.95,0.015481,0.3124518591598447,0.08549923706792925,False
20260818-212752,1787088473623,BUY,0.0,-4.6658,64593.95,0.015481,0.30083961731365616,0.08549923706792925,False
20260818-212752,1787088473725,BUY,0.0,-4.6658,64593.95,0.015481,0.3232104280251978,0.08549923706792925,False
20260818-212752,1787088473827,BUY,0.0,-4.6658,64593.95,0.015481,0.31362426013746375,0.08549923706792925,False
20260818-212752,1787088473929,BUY,0.0,-4.6658,64593.95,0.015481,0.30016260720681603,0.08549923706792925,False
20260818-212752,1787088474031,BUY,0.0,-4.6658,64593.95,0.015481,0.31210217915439603,0.08549923706792925,False
20260818-212752,1787088474133,BUY,0.0,-4.6658,64593.95,0.015481,0.3183532520297159,0.08549923706792925,False
20260818-212752,1787088474235,BUY,0.0,-4.6658,64593.95,0.015481,0.3131896224218805,0.08549923706792925,False
20260818-212752,1787088474337,BUY,0.0,-4.6658,64593.95,0.015481,0.31993463222739976,0.08549923706792925,False
20260818-212752,1787088474242,BUY,0.0,-4.6658,64593.95,0.015481,0.3209685399741384,0.08549923706792925,False
20260818-212752,1787088474439,BUY,0.0,-4.6658,64593.95,0.015481,0.33516675967737225,0.08549923706792925,False
20260818-212752,1787088474541,BUY,0.0,-4.6658,64593.95,0.015481,0.3245607630474334,0.08549923706792925,False
20260818-212752,1787088474643,BUY,0.0,-4.6658,64593.95,0.015481,0.3223251698848541,0.08549923706792925,False
20260818-212752,1787088474745,BUY,0.0,-4.6658,64593.95,0.015481,0.33669199725386256,0.08549923706792925,False
20260818-212752,1787088474847,BUY,0.0,-4.6658,64593.95,0.015481,0.3310335923601543,0.08549923706792925,False
20260818-212752,1787088474949,BUY,0.0,-4.6658,64593.95,0.015481,0.321382097714189,0.08549923706792925,False
20260818-212752,1787088475051,BUY,0.0,-4.6658,64593.95,0.015481,0.3337113765802115,0.08549923706792925,False
20260818-212752,1787088474979,BUY,0.0,-4.6658,64593.95,0.015481,0.0763119228545574,0.06913311378290628,False
20260818-212752,1787088475153,BUY,0.0,-4.6658,64593.95,0.015481,0.06990902404827733,0.06913311378290628,False
20260818-212752,1787088475255,BUY,0.0,-4.6658,64593.95,0.015481,0.07207300091269145,0.06913311378290628,False
20260818-212752,1787088475357,BUY,0.0,-4.6658,64593.95,0.015481,0.07617430893924537,0.06913311378290628,False
20260818-212752,1787088475459,BUY,0.0,-4.6658,64593.95,0.015481,0.07933917621306436,0.06913311378290628,False
20260818-212752,1787088475561,BUY,0.0,-4.6658,64593.95,0.015481,0.07638665938641002,0.06913311378290628,False
20260818-212752,1787088475663,BUY,0.0,-4.6658,64593.95,0.015481,0.08395324909791682,0.06913311378290628,False
20260818-212752,1787088475765,BUY,0.0,-4.6658,64593.95,0.015481,0.05053514612196125,0.06913311378290628,False
20260818-212752,1787088475867,BUY,0.0,-4.6658,64593.95,0.015481,0.04014299144986461,0.06913311378290628,False
20260818-212752,1787088475969,BUY,0.0,-4.6658,64593.95,0.015481,0.04047758916946759,0.06913311378290628,False
20260818-212752,1787088476071,BUY,0.0,-4.6658,64593.95,0.015481,0.055872535541759916,0.06913311378290628,False
20260818-212752,1787088476173,BUY,0.0,-4.6658,64593.95,0.015481,0.0513058972269384,0.06913311378290628,False
20260818-212752,1787088476063,BUY,0.0,-4.6658,64593.95,0.015481,0.019129021377723265,0.06913311378290628,False
20260818-212752,1787088476275,BUY,0.0,-4.6658,64593.95,0.015481,0.02686450315813177,0.06913311378290628,False
20260818-212752,1787088476377,BUY,0.0,-4.6658,64593.95,0.015481,0.024861376162353455,0.06913311378290628,False
20260818-212752,1787088476479,BUY,0.0,-4.6658,64593.95,0.015481,0.023475933304866248,0.06913311378290628,False
20260818-212752,1787088476581,BUY,0.0,-4.6658,64593.95,0.015481,0.008651555109215836,0.06913311378290628,False
20260818-212752,1787088476683,BUY,0.0,-4.6658,64593.95,0.015481,0.014572552932684835,0.06913311378290628,False
