session,ts_ms,action,gross_bps
20260818-213956,1787089227917,SELL,-0.0
20260818-213956,1787089228019,SELL,-0.0
20260818-213956,1787089228121,SELL,-0.0
20260818-213956,1787089274939,SELL,-0.0
20260818-213956,1787089274840,SELL,-0.0
20260818-213956,1787089275041,SELL,-0.0
20260818-213956,1787089275143,SELL,-0.0
20260818-213956,1787089275245,SELL,-0.0
20260818-213956,1787089275347,SELL,-0.0
20260818-213956,1787089275449,SELL,-0.0
20260818-213956,1787089275551,SELL,-0.0
20260818-213956,1787089275653,SELL,-0.0
20260818-213956,1787089275755,SELL,-0.0
20260818-213956,1787089275857,SELL,-0.0
20260818-213956,1787089275782,SELL,-0.0
20260818-213956,1787089275959,SELL,-0.0
20260818-213956,1787089276061,SELL,-0.0
20260818-213956,1787089276163,SELL,-0.0
20260818-213956,1787089276265,SELL,-0.0
20260818-213956,1787089276367,SELL,-0.0
20260818-213956,1787089276469,SELL,-0.0
20260818-213956,1787089276571,SELL,-0.0
20260818-213956,1787089276673,SELL,-0.0
20260818-213956,1787089276775,SELL,-0.0
20260818-213956,1787089276634,SELL,-0.0
20260818-213956,1787089276877,SELL,-0.0
20260818-213956,1787089276979,SELL,-0.0
20260818-213956,1787089277081,SELL,-0.0
20260818-213956,1787089277183,SELL,-0.0
20260818-213956,1787089277285,SELL,-0.0
20260818-213956,1787089277387,SELL,-0.0
20260818-213956,1787089277489,SELL,-0.0
20260818-213956,1787089277591,SELL,-0.0
20260818-213956,1787089277693,SELL,-0.0
20260818-213956,1787089277795,SELL,-0.0
20260818-213956,1787089277897,SELL,-0.0
20260818-213956,1787089277999,SELL,-0.0
20260818-213956,1787089278101,SELL,-0.0
20260818-213956,1787089278203,SELL,-0.0
20260818-213956,1787089278305,SELL,-0.0
20260818-213956,1787089278407,SELL,-0.0
20260818-213956,1787089278509,SELL,-0.0
20260818-213956,1787089278611,SELL,-0.0
20260818-213956,1787089278713,SELL,-0.0
20260818-213956,1787089278815,SELL,-0.0
20260818-213956,1787089278917,SELL,-0.0
20260818-213956,1787089279019,SELL,-0.0
20260818-213956,1787089279121,SELL,-0.0
20260818-213956,1787089279223,SELL,-0.0
20260818-213956,1787089279325,SELL,-0.0
20260818-213956,1787089279427,SELL,-0.0
20260818-213956,1787089279529,SELL,-0.0
20260818-213956,1787089279631,SELL,-0.0
20260818-213956,1787089279733,SELL,-0.0
20260818-213956,1787089279835,SELL,-0.0
20260818-213956,1787089279937,SELL,-0.0
20260818-213956,1787089280039,SELL,-0.0
20260818-213956,1787089280141,SELL,-0.0
20260818-213956,1787089280243,SELL,-0.0
20260818-213956,1787089280091,SELL,-0.0
20260818-213956,1787089280345,SELL,-0.0
20260818-213956,1787089280447,SELL,-0.0
20260818-213956,1787089280549,SELL,-0.0
20260818-213956,1787089280651,SELL,-0.0
20260818-213956,1787089280517,SELL,-0.0
20260818-213956,1787089280753,SELL,-0.0
20260818-213956,1787089280855,SELL,-0.0
20260818-213956,1787089280957,SELL,-0.0
20260818-213956,1787089281059,SELL,-0.0
20260818-213956,1787089281161,SELL,-0.0
20260818-213956,1787089281263,SELL,-0.0
20260818-213956,1787089281365,SELL,-0.0
20260818-213956,1787089281467,SELL,-0.0
20260818-213956,1787089281569,SELL,-0.0
20260818-213956,1787089281671,SELL,-0.0
20260818-213956,1787089281591,SELL,-0.0
20260818-213956,1787089281773,SELL,-0.0
20260818-213956,1787089281875,SELL,-0.0
20260818-213956,1787089281977,SELL,-0.0
20260818-213956,1787089282079,SELL,-0.0
20260818-213956,1787089282181,SELL,-0.0
20260818-213956,1787089282283,SELL,-0.0
20260818-213956,1787089282385,SELL,-0.0
20260818-213956,1787089282487,SELL,-0.0
20260818-213956,1787089282589,SELL,-0.0
20260818-213956,1787089282453,SELL,-0.0
20260818-213956,1787089282691,SELL,-0.0
20260818-213956,1787089282793,SELL,-0.0
20260818-213956,1787089282895,SELL,-0.0
20260818-213956,1787089282997,SELL,-0.0
20260818-213956,1787089283099,SELL,-0.0
20260818-213956,1787089282982,SELL,-0.0
20260818-213956,1787089283201,SELL,-0.0
20260818-213956,1787089283303,SELL,-0.0
20260818-213956,1787089283405,SELL,-0.0
20260818-213956,1787089283507,SELL,-0.0
20260818-213956,1787089283609,SELL,-0.0
20260818-213956,1787089283711,SELL,-0.0
20260818-213956,1787089283813,SELL,-0.0
20260818-213956,1787089283915,SELL,-0.0
20260818-213956,1787089284017,SELL,-0.0
20260818-213956,1787089284119,SELL,-0.0
20260818-213956,1787089284020,SELL,-0.0
20260818-213956,1787089284221,SELL,-0.0
20260818-213956,1787089284323,SELL,-0.0
20260818-213956,1787089284425,SELL,-0.0
20260818-213956,1787089284527,SELL,-0.0
20260818-213956,1787089284629,SELL,-0.0
20260818-213956,1787089284731,SELL,-0.0
20260818-213956,1787089284833,SELL,-0.0
20260818-213956,1787089284736,SELL,-0.0
20260818-213956,1787089284935,SELL,-0.0
20260818-213956,1787089285037,SELL,-0.0
20260818-213956,1787089285139,SELL,-0.0
20260818-213956,1787089285241,SELL,-0.0
20260818-213956,1787089285343,SELL,-0.0
20260818-213956,1787089285445,SELL,-0.0
20260818-213956,1787089285547,SELL,-0.0
20260818-213956,1787089285649,SELL,-0.0
20260818-213956,1787089285751,SELL,-0.0
20260818-213956,1787089285687,SELL,-0.0
20260818-213956,1787089285853,SELL,-0.0
20260818-213956,1787089285955,SELL,-0.0
20260818-213956,1787089286057,SELL,-0.0
20260818-213956,1787089285942,SELL,-0.0
20260818-213956,1787089286159,SELL,-0.0
20260818-213956,1787089286261,SELL,-0.0
20260818-213956,1787089286363,SELL,-0.0
20260818-213956,1787089286465,SELL,-0.0
20260818-213956,1787089286567,SELL,-0.0
20260818-213956,1787089286669,SELL,-0.0
20260818-213956,1787089286771,SELL,-0.0
20260818-213956,1787089286873,SELL,-0.0
20260818-213956,1787089286975,SELL,-0.0
20260818-213956,1787089287077,SELL,-0.0
20260818-213956,1787089287179,SELL,-0.0
20260818-213956,1787089287102,SELL,-0.0
20260818-213956,1787089287281,SELL,-0.0
20260818-213956,1787089287383,SELL,-0.0
20260818-213956,1787089287485,SELL,-0.0
20260818-213956,1787089287587,SELL,-0.0
20260818-213956,1787089287487,SELL,-0.0
20260818-213956,1787089287689,SELL,-0.0
20260818-213956,1787089287791,SELL,-0.0
20260818-213956,1787089287893,SELL,-0.0
20260818-213956,1787089287995,SELL,-0.0
20260818-213956,1787089288097,SELL,-0.0
20260818-213956,1787089287966,SELL,-0.0
20260818-213956,1787089288199,SELL,-0.0
20260818-213956,1787089288301,SELL,-0.0
20260818-213956,1787089288403,SELL,-0.0
20260818-213956,1787089288505,SELL,-0.0
20260818-213956,1787089288607,SELL,-0.0
20260818-213956,1787089303499,BUY,0.0
20260818-213956,1787089303601,BUY,0.0
20260818-213956,1787089303531,BUY,0.0
20260818-213956,1787089304315,BUY,0.0
20260818-213956,1787089311965,BUY,0.0
20260818-213956,1787089312067,BUY,0.0
20260818-213956,1787089311954,BUY,0.0
20260818-213956,1787089312169,BUY,0.0
20260818-213956,1787089312271,BUY,0.0
20260818-213956,1787089312156,BUY,0.0
20260818-213956,1787089312373,BUY,0.0
20260818-213956,1787089312475,BUY,0.0
20260818-213956,1787089312577,BUY,0.0
20260818-213956,1787089312679,BUY,0.0
20260818-213956,1787089312781,BUY,0.0
20260818-213956,1787089312713,BUY,0.0
20260818-213956,1787089312883,BUY,0.0
20260818-213956,1787089312985,BUY,0.0
20260818-213956,1787089313087,BUY,0.0
20260818-213956,1787089313189,BUY,0.0
20260818-213956,1787089313050,BUY,0.0
20260818-213956,1787089313801,BUY,0.0
20260818-213956,1787089313903,BUY,0.0
20260818-213956,1787089314005,BUY,0.0
20260818-213956,1787089314107,BUY,0.0
20260818-213956,1787089314209,BUY,0.0
20260818-213956,1787089314104,BUY,0.0
20260818-213956,1787089314311,BUY,0.0
20260818-213956,1787089314413,BUY,0.0
20260818-213956,1787089314313,BUY,0.0
20260818-213956,1787089314515,BUY,0.0
20260818-213956,1787089314617,BUY,0.0
20260818-213956,1787089314719,BUY,0.0
20260818-213956,1787089314821,BUY,0.0
20260818-213956,1787089314676,BUY,0.0
20260818-213956,1787089314923,BUY,0.0
20260818-213956,1787089315025,BUY,0.0
20260818-213956,1787089315127,BUY,0.0
20260818-213956,1787089315229,BUY,0.0
20260818-213956,1787089315331,BUY,0.0
20260818-213956,1787089315433,BUY,0.0
20260818-213956,1787089315535,BUY,0.0
20260818-213956,1787089315404,BUY,0.0
20260818-213956,1787089315637,BUY,0.0
20260818-213956,1787089315739,BUY,0.0
20260818-213956,1787089315841,BUY,0.0
20260818-213956,1787089315943,BUY,0.0
20260818-213956,1787089333589,SELL,0.5731000764387081
20260818-213956,1787089333621,SELL,0.5731000764387081
20260818-213956,1787089333621,SELL,0.5731000764387081
20260818-213956,1787089333621,SELL,0.5731000764387081
20260818-213956,1787089333621,SELL,0.5731000764387081
20260818-213956,1787089333627,SELL,0.5731000764387081
20260818-213956,1787089333627,SELL,0.5731000764387081
20260818-213956,1787089333627,SELL,0.5731000764387081
20260818-213956,1787089333627,SELL,0.5731000764387081
20260818-213956,1787089333627,SELL,0.5731000764387081
20260818-213956,1787089333627,SELL,0.5731000764387081
20260818-213956,1787089333627,SELL,0.5731000764387081
20260818-213956,1787089333627,SELL,0.5731000764387081
20260818-213956,1787089333631,SELL,0.5731000764387081
20260818-213956,1787089333650,SELL,-0.0
20260818-213956,1787089333650,SELL,-0.0
20260818-213956,1787089333650,SELL,-0.0
20260818-213956,1787089333650,SELL,-0.0
20260818-213956,1787089333650,SELL,-0.0
20260818-213956,1787089333650,SELL,-0.0
20260818-213956,1787089333691,SELL,0.7125436336149072
20260818-213956,1787089333793,SELL,0.7125436336149072
20260818-213956,1787089333650,SELL,-0.0
20260818-213956,1787089333895,SELL,0.7125436336149072
20260818-213956,1787089333997,SELL,0.7125436336149072
20260818-213956,1787089333869,SELL,0.7125436336149072
20260818-213956,1787089334099,SELL,0.7435237916000261
20260818-213956,1787089334201,SELL,0.7435237916000261
20260818-213956,1787089334303,SELL,0.7435237916000261
20260818-213956,1787089334229,SELL,0.7435237916000261
20260818-213956,1787089334405,SELL,0.7435237916000261
20260818-213956,1787089334507,SELL,0.7435237916000261
20260818-213956,1787089334609,SELL,0.7435237916000261
20260818-213956,1787089334678,SELL,0.7435237916000261
20260818-213956,1787089334711,SELL,0.7435237916000261
20260818-213956,1787089334693,SELL,0.7435237916000261
20260818-213956,1787089334739,SELL,0.7435237916000261
20260818-213956,1787089334813,SELL,0.7435237916000261
20260818-213956,1787089334760,SELL,0.7435237916000261
20260818-213956,1787089334915,SELL,0.7435237916000261
20260818-213956,1787089335017,SELL,0.7435237916000261
20260818-213956,1787089335119,SELL,0.7435237916000261
20260818-213956,1787089335221,SELL,0.7435237916000261
20260818-213956,1787089335323,SELL,0.7435237916000261
20260818-213956,1787089335425,SELL,0.7435237916000261
20260818-213956,1787089335527,SELL,0.7435237916000261
20260818-213956,1787089335629,SELL,0.7435237916000261
20260818-213956,1787089335654,SELL,0.7435237916000261
20260818-213956,1787089335654,SELL,0.7435237916000261
20260818-213956,1787089335654,SELL,0.7435237916000261
20260818-213956,1787089335654,SELL,0.7435237916000261
20260818-213956,1787089335654,SELL,0.7435237916000261
20260818-213956,1787089335656,SELL,0.7435237916000261
20260818-213956,1787089335656,SELL,0.7435237916000261
20260818-213956,1787089335656,SELL,0.7435237916000261
20260818-213956,1787089335656,SELL,0.7435237916000261
20260818-213956,1787089335656,SELL,0.7435237916000261
20260818-213956,1787089335656,SELL,0.7435237916000261
20260818-213956,1787089335656,SELL,0.7435237916000261
20260818-213956,1787089335656,SELL,0.7435237916000261
20260818-213956,1787089335662,SELL,0.7435237916000261
20260818-213956,1787089335665,SELL,0.7435237916000261
20260818-213956,1787089335670,SELL,0.030982365613856165
20260818-213956,1787089335670,SELL,0.030982365613856165
20260818-213956,1787089335670,SELL,0.030982365613856165
20260818-213956,1787089335670,SELL,0.030982365613856165
20260818-213956,1787089335731,SELL,0.030982365613856165
20260818-213956,1787089335670,SELL,0.030982365613856165
20260818-213956,1787089335833,SELL,0.030982365613856165
20260818-213956,1787089335935,SELL,0.030982365613856165
20260818-213956,1787089335946,SELL,0.030982365613856165
20260818-213956,1787089336008,SELL,0.030982365613856165
20260818-213956,1787089336037,SELL,-0.0
20260818-213956,1787089336139,SELL,-0.0
20260818-213956,1787089336009,SELL,-0.0
20260818-213956,1787089336241,SELL,-0.0
20260818-213956,1787089336343,SELL,-0.0
20260818-213956,1787089336445,SELL,-0.0
20260818-213956,1787089336547,SELL,-0.0
20260818-213956,1787089336649,SELL,-0.0
20260818-213956,1787089336751,SELL,-0.0
20260818-213956,1787089336853,SELL,-0.0
20260818-213956,1787089336955,SELL,-0.0
20260818-213956,1787089337057,SELL,-0.0
20260818-213956,1787089337159,SELL,-0.0
20260818-213956,1787089337261,SELL,-0.0
20260818-213956,1787089337145,SELL,-0.0
20260818-213956,1787089337363,SELL,-0.0
20260818-213956,1787089337465,SELL,-0.0
20260818-213956,1787089337567,SELL,-0.0
20260818-213956,1787089337669,SELL,-0.0
20260818-213956,1787089337771,SELL,-0.0
20260818-213956,1787089337873,SELL,-0.0
20260818-213956,1787089337975,SELL,-0.0
20260818-213956,1787089337869,SELL,-0.0
20260818-213956,1787089338077,SELL,-0.0
20260818-213956,1787089338179,SELL,-0.0
20260818-213956,1787089338281,SELL,-0.0
20260818-213956,1787089338383,SELL,-0.0
20260818-213956,1787089338485,SELL,-0.0
20260818-213956,1787089338587,SELL,-0.0
20260818-213956,1787089338500,SELL,-0.0
20260818-213956,1787089338689,SELL,-0.0
20260818-213956,1787089338791,SELL,-0.0
20260818-213956,1787089338893,SELL,-0.0
20260818-213956,1787089338995,SELL,-0.0
20260818-213956,1787089339097,SELL,-0.0
20260818-213956,1787089339199,SELL,-0.0
20260818-213956,1787089339301,SELL,-0.0
20260818-213956,1787089339207,SELL,-0.0
20260818-213956,1787089339403,SELL,-0.0
20260818-213956,1787089339505,SELL,-0.0
20260818-213956,1787089339607,SELL,-0.0
20260818-213956,1787089339709,SELL,-0.0
20260818-213956,1787089339811,SELL,-0.0
20260818-213956,1787089339913,SELL,-0.0
20260818-213956,1787089340015,SELL,-0.0
20260818-213956,1787089340117,SELL,-0.0
20260818-213956,1787089340219,SELL,-0.0
20260818-213956,1787089340321,SELL,-0.0
20260818-213956,1787089340423,SELL,-0.0
20260818-213956,1787089340525,SELL,-0.0
20260818-213956,1787089340400,SELL,-0.0
20260818-213956,1787089340627,SELL,-0.0
20260818-213956,1787089340729,SELL,-0.0
20260818-213956,1787089340831,SELL,-0.0
20260818-213956,1787089340933,SELL,-0.0
20260818-213956,1787089340793,SELL,-0.0
20260818-213956,1787089341035,SELL,-0.0
20260818-213956,1787089341137,SELL,-0.0
20260818-213956,1787089341239,SELL,-0.0
20260818-213956,1787089341341,SELL,0.4027720008382722
20260818-213956,1787089341443,SELL,0.4027720008382722
20260818-213956,1787089341545,SELL,0.4027720008382722
20260818-213956,1787089341647,SELL,0.4027720008382722
20260818-213956,1787089341749,SELL,0.4027720008382722
20260818-213956,1787089341851,SELL,0.4027720008382722
20260818-213956,1787089341953,SELL,0.4027720008382722
20260818-213956,1787089342055,SELL,0.4027720008382722
20260818-213956,1787089342157,SELL,0.4027720008382722
20260818-213956,1787089342259,SELL,0.4027720008382722
20260818-213956,1787089342361,SELL,0.4027720008382722
20260818-213956,1787089342463,SELL,0.4027720008382722
20260818-213956,1787089342565,SELL,0.4027720008382722
20260818-213956,1787089342667,SELL,0.4027720008382722
20260818-213956,1787089342769,SELL,0.4027720008382722
20260818-213956,1787089342871,SELL,0.4027720008382722
20260818-213956,1787089342973,SELL,0.4027720008382722
20260818-213956,1787089343075,SELL,0.4027720008382722
20260818-213956,1787089343177,SELL,0.4027720008382722
20260818-213956,1787089343279,SELL,0.4027720008382722
20260818-213956,1787089343288,SELL,0.4027720008382722
20260818-213956,1787089343288,SELL,0.4027720008382722
20260818-213956,1787089343288,SELL,0.4027720008382722
20260818-213956,1787089343288,SELL,0.4027720008382722
20260818-213956,1787089343288,SELL,0.4027720008382722
20260818-213956,1787089343288,SELL,0.4027720008382722
20260818-213956,1787089343288,SELL,0.4027720008382722
20260818-213956,1787089343288,SELL,0.4027720008382722
20260818-213956,1787089343288,SELL,0.4027720008382722
20260818-213956,1787089343288,SELL,0.4027720008382722
20260818-213956,1787089343288,SELL,0.4027720008382722
20260818-213956,1787089343288,SELL,0.4027720008382722
20260818-213956,1787089343288,SELL,0.4027720008382722
20260818-213956,1787089343288,SELL,0.4027720008382722
20260818-213956,1787089343288,SELL,0.4027720008382722
20260818-213956,1787089343288,SELL,0.4027720008382722
20260818-213956,1787089343288,SELL,0.4027720008382722
20260818-213956,1787089343295,SELL,0.4027720008382722
20260818-213956,1787089343296,SELL,-0.0
20260818-213956,1787089343381,SELL,-0.0
20260818-213956,1787089343296,SELL,-0.0
20260818-213956,1787089343483,SELL,-0.0
20260818-213956,1787089343585,SELL,-0.0
20260818-213956,1787089343687,SELL,-0.0
20260818-213956,1787089343789,SELL,-0.0
20260818-213956,1787089343891,SELL,-0.0
20260818-213956,1787089343993,SELL,-0.0
20260818-213956,1787089343914,SELL,-0.0
20260818-213956,1787089344095,SELL,-0.0
20260818-213956,1787089344197,SELL,-0.0
20260818-213956,1787089344299,SELL,-0.0
20260818-213956,1787089344401,SELL,-0.0
20260818-213956,1787089344503,SELL,-0.0
20260818-213956,1787089344605,SELL,-0.0
20260818-213956,1787089344707,SELL,-0.0
20260818-213956,1787089344809,SELL,-0.0
20260818-213956,1787089344911,SELL,-0.0
20260818-213956,1787089345013,SELL,-0.0
20260818-213956,1787089345115,SELL,-0.0
20260818-213956,1787089345217,SELL,-0.0
20260818-213956,1787089345319,SELL,-0.0
20260818-213956,1787089345421,SELL,-0.0
20260818-213956,1787089345523,SELL,-0.0
20260818-213956,1787089345625,SELL,-0.0
20260818-213956,1787089345727,SELL,-0.0
20260818-213956,1787089345829,SELL,-0.0
